                                                                                MagneticField                                                                   04.04.2511.32.4552  
Timestamp,MagnX,MagnY,MagnZ
1743758920.623,-26.549327850341797,46.7121696472168,-78.87745666503906
1743758920.623,-29.768198013305664,46.4556884765625,-79.74247741699219
1743758920.623,-26.522388458251953,45.39769744873047,-77.70879364013672
1743758920.702,-26.901756286621094,46.23596954345703,-79.38007354736328
1743758920.702,-27.073543548583984,43.35852813720703,-78.76750946044922
1743758920.702,-29.372922897338867,47.70147705078125,-80.6457748413086
1743758920.702,-28.3666934967041,45.158905029296875,-79.5611801147461
1743758920.78,-28.482717514038086,46.25361251831055,-78.38504791259766
1743758920.78,-28.93921661376953,44.99494171142578,-79.30604553222656
1743758920.78,-28.041664123535156,46.188899993896484,-77.55835723876953
1743758920.78,-29.87348175048828,48.87279510498047,-78.61237335205078
1743758920.859,-29.503963470458984,47.75267028808594,-78.3928451538086
1743758920.859,-29.253536224365234,44.806549072265625,-77.5149154663086
1743758920.859,-27.198986053466797,44.45125198364258,-77.87203216552734
1743758920.859,-27.935949325561523,44.051666259765625,-77.51737213134766
1743758920.938,-28.742589950561523,48.716957092285156,-75.70366668701172
1743758920.938,-30.019189834594727,44.12114334106445,-79.17333221435547
1743758920.938,-31.536714553833008,46.51262664794922,-78.1784896850586
1743758920.938,-30.102243423461914,45.2227897644043,-77.01488494873047
1743758921.016,-31.427043914794922,48.336647033691406,-79.11756134033203
1743758921.016,-31.234344482421875,48.57821273803711,-78.3750991821289
